BlockHash,ID
AApTFUyF1hAdmkZXqYDW5mhDcTMBTgXmPPvcDbajQx0=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AA1boecIGyqENz+6eRrbkCO9mkeimwfzd+7HE4XO9Vo=,cP156YrbOQYA39ZTvD7YWfhY/2/5Yj0c7FSY192eC8U=
AA1boecIGyqENz+6eRrbkCO9mkeimwfzd+7HE4XO9Vo=,6cYsRK8blfYkMLzFfCNzXU6wvizCAQ1JrlJcaSmdefc=
AA1boecIGyqENz+6eRrbkCO9mkeimwfzd+7HE4XO9Vo=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAGxdsZ5+Vh9C4I4KvigJ4PddBK1+ECftvEnfdM855s=,Wa54PSARGDqVLJOZUqO6JzIDInPKFvt43Ci6+EvQv0s=
AAGxdsZ5+Vh9C4I4KvigJ4PddBK1+ECftvEnfdM855s=,eDzHZZ0PrAcWPS0kyGIcZ4qMZtRNpVHytos7BXupYOI=
AAGxdsZ5+Vh9C4I4KvigJ4PddBK1+ECftvEnfdM855s=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAiZIvgWiOM2IO0/I6SyX3uaR+IUCGHq4SWAEuJ5XgI=,BdSkRRwyYiLgHRGqIRC1jz99aFDfqnzzDHieYn4l2Sg=
AAiZIvgWiOM2IO0/I6SyX3uaR+IUCGHq4SWAEuJ5XgI=,QfHIHcOAExwf3gvAwU9QSAtQnF1Yx/qvH2Pm08Ng9C4=
AAiZIvgWiOM2IO0/I6SyX3uaR+IUCGHq4SWAEuJ5XgI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAbUpx1tyzIU57ZSSZV4umLDELeWjOMHdjlsmrhQMg0=,dQ2SCK68COgqFpmgzNBHrVcBN3aJPkdGVyHGoGGhzvw=
AAbUpx1tyzIU57ZSSZV4umLDELeWjOMHdjlsmrhQMg0=,41jWS7o041mN/ATv+f5wqKnnXhz6zpav7sVIhsEHQYk=
AAbUpx1tyzIU57ZSSZV4umLDELeWjOMHdjlsmrhQMg0=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAOBWQ5HqEkz+oHcUFWYxeBE2xFkpzR0ybhx1CVOiVs=,UKQZsKitusMBfRBjYVXfcQmRTeVIOH8rhFnocpc7/RM=
AAOBWQ5HqEkz+oHcUFWYxeBE2xFkpzR0ybhx1CVOiVs=,iaAGl5TQsiWh1se9h8Uhm4SsvDc+NMcV2ItaCV/ML9o=
AAOBWQ5HqEkz+oHcUFWYxeBE2xFkpzR0ybhx1CVOiVs=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAJfGj9jJiFOb5FxknY6xj5Lb+0gPnorEs2B5O1LADk=,NC2RF3/bvESuQbNFYZTThTTdeoWDfQT4+ygvi/jNeEU=
AAJfGj9jJiFOb5FxknY6xj5Lb+0gPnorEs2B5O1LADk=,Kh1ccvJYP2zY/btQ39A2nHE1kdTa+mi1oU3SVCkEn6k=
AAJfGj9jJiFOb5FxknY6xj5Lb+0gPnorEs2B5O1LADk=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAyxPR07FrcTBKe4J8xU/34auz76pq6OkCSvHdAgP6k=,vKtWbn9z+s4GaLCAe/0Ek25/Svvldd6//SzTlANW/DE=
AAyxPR07FrcTBKe4J8xU/34auz76pq6OkCSvHdAgP6k=,E8of9VLm+W3C1PUFYqblm+JfUxwUaYrYLAvFcW2Zy78=
AAyxPR07FrcTBKe4J8xU/34auz76pq6OkCSvHdAgP6k=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAXmTR+VBVPMc3a77d+ZaHQYbvd9zeFUA7TpRVAZKg8=,or78ynyDuLsK3WowewHmTJ3Ht8MfUfmg6uqynnJHCok=
AAXmTR+VBVPMc3a77d+ZaHQYbvd9zeFUA7TpRVAZKg8=,vqFiMQczPpnn64mHcaucsEeSREq3BpvhyYMvkKx7uXk=
AAXmTR+VBVPMc3a77d+ZaHQYbvd9zeFUA7TpRVAZKg8=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAQecQZm5i0H9RYGFUM8lePZZR+WEPPkJ7s/igxZIn4=,SCqtJZj07TXW+YEuCt6VRcCW+zVHshNwTlJQs2s+0uo=
AAQecQZm5i0H9RYGFUM8lePZZR+WEPPkJ7s/igxZIn4=,Ndnhu7U8EgoMMPlARbQtwhtPrmMZWrj93RHR5s7jmVk=
AAQecQZm5i0H9RYGFUM8lePZZR+WEPPkJ7s/igxZIn4=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAFJzYVGX4mSwDNuDdFiFtRdBhE4vl2QXyN9f9WQv9I=,wqro9BlwzwdyURLJ313+Gjw5/nvXIFE+fRmaFkspmIw=
AAFJzYVGX4mSwDNuDdFiFtRdBhE4vl2QXyN9f9WQv9I=,wZTyyqhvHVEFhubnwFjjVdzIwtzgYmtrV82WRJAee0k=
AAFJzYVGX4mSwDNuDdFiFtRdBhE4vl2QXyN9f9WQv9I=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAN6nuFZ0WVaauId1ASP7amsLCe3y+lKfFQnJGLM2F4=,3vqUYGQguz0txoFIKUKipAwirIs1qSZCpMOK+bZmT30=
AAN6nuFZ0WVaauId1ASP7amsLCe3y+lKfFQnJGLM2F4=,64lssYbLRB9Tn6NENdg3x00O8L1+y4y8mCJN9kXoUEg=
AAN6nuFZ0WVaauId1ASP7amsLCe3y+lKfFQnJGLM2F4=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAV61ESD1fDUVtIAu+CAXiXZzw7sk8H/8D/Ge4Vfp04=,joEkhgKGbqkgy5iFqVC5lPzMm9m6FPlbADJl+pBJAZE=
AAV61ESD1fDUVtIAu+CAXiXZzw7sk8H/8D/Ge4Vfp04=,8AhomXshfO2bAlyPFcMuaxjvnNIYoZrU4iBaUY64cgo=
AAV61ESD1fDUVtIAu+CAXiXZzw7sk8H/8D/Ge4Vfp04=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AADLTbQh2aYrJfrGBhSsbWFa3+WNBXjBD+JzAQfF2yc=,MaNX3AGQt1FytTjkgPs6bBszKOAuQVZyas+5y6z5g8w=
AADLTbQh2aYrJfrGBhSsbWFa3+WNBXjBD+JzAQfF2yc=,i01+JxGBRk2Hjs8l0i+OwuJonVTODTHu8Uyknb0ehns=
AADLTbQh2aYrJfrGBhSsbWFa3+WNBXjBD+JzAQfF2yc=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AA/GF7NzAiLFXTELXBVFiMrF0ggY029e0pcqFdH+k0E=,6hP15tq6kN9FO3uS4ayxyYuzK1CWPlCHZcKhEiRjeXk=
AA/GF7NzAiLFXTELXBVFiMrF0ggY029e0pcqFdH+k0E=,EqcpIY8yr1+GF2PG5HUNQpB80FUOJH/ivmXI3wzByVA=
AA/GF7NzAiLFXTELXBVFiMrF0ggY029e0pcqFdH+k0E=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AADEporR5NP0H8RHe/AV2uoKRq4AbcUfcuHqkS2UjbI=,i04EjxfrextlTGqBPnWiab00tqbndoPbaXJIsF0dd60=
AADEporR5NP0H8RHe/AV2uoKRq4AbcUfcuHqkS2UjbI=,eD5qshz+oZRP40y0XsujJZFRZOWwfhKrznbdnChJZAU=
AADEporR5NP0H8RHe/AV2uoKRq4AbcUfcuHqkS2UjbI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAfo82tJ+Em0dLnWAT4V8v9FwLwo8WlWBjVZv3OK1JE=,j1jQkhv1Q5X/PIguAJY+BtlquITlQCpajmQYTMsRV+k=
AAfo82tJ+Em0dLnWAT4V8v9FwLwo8WlWBjVZv3OK1JE=,f5MRys5LEky2WjixB2VNv/YvGVDjmtDk/htvBsOsLbo=
AAfo82tJ+Em0dLnWAT4V8v9FwLwo8WlWBjVZv3OK1JE=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAxBUHL9BYxxeIbXbWGTn0U66Fmbjpg2PndpLN2Kdj4=,d+fPOGUKQGM39Yea0x/42ihl7jjSxZrw466g8pWmexE=
AAxBUHL9BYxxeIbXbWGTn0U66Fmbjpg2PndpLN2Kdj4=,2Yw6FORNhzSJOP1aFOjlAhV1P/bP5wNNShpKAdSTUn0=
AAxBUHL9BYxxeIbXbWGTn0U66Fmbjpg2PndpLN2Kdj4=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAJ274z7ur199u8ya9GhloODPFmalwdNmPEaim1xsLE=,hKdmM56S1rSYkZXNHsd6P0/E27As1MtW6Pnh584d9JQ=
AAJ274z7ur199u8ya9GhloODPFmalwdNmPEaim1xsLE=,AWaIWcHo+LjAQa0LfyMU81Nfr/jcjaGZRmXZB1NIi+0=
AAJ274z7ur199u8ya9GhloODPFmalwdNmPEaim1xsLE=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AArfhp3x7vlJAQqom4hXMRlBJ3yoqsyHuNaUYFlP9jQ=,qMrs14x7CivfsJ2zR+xIfC06h3FCqzB6Sllxsi+0kj8=
AArfhp3x7vlJAQqom4hXMRlBJ3yoqsyHuNaUYFlP9jQ=,JFmwzAalP2IHa01a80Buu78PmKn6ycO6zij0+5gla1g=
AArfhp3x7vlJAQqom4hXMRlBJ3yoqsyHuNaUYFlP9jQ=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AATA3E+V1/lvDCsYDkbRa9doare5sMzrkkNJbhoiwJA=,qMH56VJolrLu06lGpLANMPVLCPdjab4JBTTsbppTPPc=
AATA3E+V1/lvDCsYDkbRa9doare5sMzrkkNJbhoiwJA=,rj5du+WmZIT+wVBn6LbiaTN6gXXVSzefXtqwDrPxNM4=
AATA3E+V1/lvDCsYDkbRa9doare5sMzrkkNJbhoiwJA=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAYqeKM/4Trb73D53k+bEEgOjUJKa5jRKxsNf3c9pKA=,id2WEM+S/JwzGzGExR3rUmmr9kqjretALf1BHHDUoIE=
AAYqeKM/4Trb73D53k+bEEgOjUJKa5jRKxsNf3c9pKA=,KX0OULKeNhZLcpmsz0qUA0N8LkvWncc5u1ljnb4JkMg=
AAYqeKM/4Trb73D53k+bEEgOjUJKa5jRKxsNf3c9pKA=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AA4FW6mU00lpOeZj5apd1ogKWSH9P1QIRucerDTkfBU=,jNUEISNdRLBu4LR7Xow5g5S1jvZCxH4ArIS4uZQyGLU=
AA4FW6mU00lpOeZj5apd1ogKWSH9P1QIRucerDTkfBU=,b67Z1lmPg17EpdYSLJrSpgRAYtFDAsHaGRF47NsYyCg=
AA4FW6mU00lpOeZj5apd1ogKWSH9P1QIRucerDTkfBU=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AA7xIZWStbHIda/FqynEpuK//V4t/AuxmGV8shQ5Clk=,HnXBU9Z9wGIr10ZoSrOOqB/rYmDlvV4RqxhcBLshGRo=
AA7xIZWStbHIda/FqynEpuK//V4t/AuxmGV8shQ5Clk=,9YXFXFnkY6AP7GtsY2HKawENFmVkn/IuzG8TeaAbWus=
AA7xIZWStbHIda/FqynEpuK//V4t/AuxmGV8shQ5Clk=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAEuMFtD3XoARo+GQV1FQ4DNUjVOiA7i8zeyPnFAh/w=,xbAyD2I0lSKH5/LbtK5DRQOA6qm6APW+ekK8INFAL5Y=
AAEuMFtD3XoARo+GQV1FQ4DNUjVOiA7i8zeyPnFAh/w=,TOIPnI6V2ICkN+5Sm9cI/WoJvrmz+0Mf5ZcmaVVcRgg=
AAEuMFtD3XoARo+GQV1FQ4DNUjVOiA7i8zeyPnFAh/w=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAJquVOsizmeYAR/+VDSM0dqGBTbT+YnD5unFkqkzvU=,C//B7omOiw+DsTtHOAEOfY4tL5GWF5ZXFC6GhlgFr8Q=
AAJquVOsizmeYAR/+VDSM0dqGBTbT+YnD5unFkqkzvU=,sc2DSiOUq681ArBgX6Ms6NzRaM+v1UJTbtAhpMhvS+4=
AAJquVOsizmeYAR/+VDSM0dqGBTbT+YnD5unFkqkzvU=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAK97IjBxwQ26/Chmyb2Wx7IKvdSndVskGoeyMtKU40=,j4z19F2SRFoTmWQPqS+f286jjG5kTVZRetm9KNbN+gg=
AAK97IjBxwQ26/Chmyb2Wx7IKvdSndVskGoeyMtKU40=,LHSDi2nYEL5DV/Ro7Ng+vwz+9A9kHBNO6RUFJ8cBPww=
AAK97IjBxwQ26/Chmyb2Wx7IKvdSndVskGoeyMtKU40=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAEK3ExvB6h3hnwLdlXmGQp8QtRJjjcgN4fd7SDEpmQ=,DIGO3LZBkLOir2CdRcMLh9RLxaxx9+xTriFa8hG2ojc=
AAEK3ExvB6h3hnwLdlXmGQp8QtRJjjcgN4fd7SDEpmQ=,i09AWyv1VoABUTyRC0TKS66dAsjnIG814o0MTSA9vMU=
AAEK3ExvB6h3hnwLdlXmGQp8QtRJjjcgN4fd7SDEpmQ=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAc1JImKraWITtrNFw4kw+X7fwf3uZyOgElp5A03ESw=,vhLcSjG2v4/z0rZVVFwLt2CC3gn9GZ2Zgv6D1MBM8Os=
AAc1JImKraWITtrNFw4kw+X7fwf3uZyOgElp5A03ESw=,N1Qduq/uZKpj9PIuGASR4ceFo81JpKD3k/b3ch1CS/A=
AAc1JImKraWITtrNFw4kw+X7fwf3uZyOgElp5A03ESw=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AA8Wr1tqfGB+n7Gr5DoaA8iJ3mlntwXOftanqhrO/Pk=,igqBWfGpqvhG4m86UFY38n0BFPal+YYup161hariKZI=
AA8Wr1tqfGB+n7Gr5DoaA8iJ3mlntwXOftanqhrO/Pk=,dxEQbGmLaIXLdVts0IOvorY8XYqrH1H4HPxknR8V7rI=
AA8Wr1tqfGB+n7Gr5DoaA8iJ3mlntwXOftanqhrO/Pk=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AA6Rop+RdzcYis1OsSyiVb0RBVKcT/2HCYHgIfVMjHE=,k35713pONIVNp1JcjbuZ0nCugDGkqVsaoX6UOeoWGDU=
AA6Rop+RdzcYis1OsSyiVb0RBVKcT/2HCYHgIfVMjHE=,cI8dBZTNyqvj7BoAJ4C+ODC578cylUihrM4XGp1FNQQ=
AA6Rop+RdzcYis1OsSyiVb0RBVKcT/2HCYHgIfVMjHE=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAyvpuso72phwVY68HcYtR2vejYVgCHYxbp21xQOkHA=,1yQeBcO2IOoDtzmaJc12YE5jkNHUEpYq9QrZSjIXbHs=
AAyvpuso72phwVY68HcYtR2vejYVgCHYxbp21xQOkHA=,Nne8EgOWbT2g+oFNMjuic3XpKa2+UjzO+aDxf79bdbY=
AAyvpuso72phwVY68HcYtR2vejYVgCHYxbp21xQOkHA=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAmCCI79vOugLLfBMuLamW/EI1ZkDuw/JS+ok+VPHAs=,wndGyaIeuSJO6XNgJ8r1c6IuTvThV+rWNj2nrBBTWe4=
AAmCCI79vOugLLfBMuLamW/EI1ZkDuw/JS+ok+VPHAs=,CivHRUrIj+wvlDnAq5wzCWDrutGgiWXdkAhpZpwJbQc=
AAmCCI79vOugLLfBMuLamW/EI1ZkDuw/JS+ok+VPHAs=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAVuVNBXl9ROAo603Y3vCLN0poLJ3DE/PSThnOtNynk=,eWxOUtwz9WFaRk2zc8zVq1hluk7LVH1qReu6q9Li1Xk=
AAVuVNBXl9ROAo603Y3vCLN0poLJ3DE/PSThnOtNynk=,FRmf4ZyZPWh8Yz/zgBixdnwXUXDB+wc2bTdj3o2RXmY=
AAVuVNBXl9ROAo603Y3vCLN0poLJ3DE/PSThnOtNynk=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAykBLVx/fX5JGNFTap754XD9Mk5TcrGFn/nLp7pRfA=,3kU4sxiu1ZDbNAv25B7P4ayChdkm7ILc270BTE3gF24=
AAykBLVx/fX5JGNFTap754XD9Mk5TcrGFn/nLp7pRfA=,SakcNPcG1dyzn6hVgKqe1MAtLTN+vG3ExOalWV/FYpM=
AAykBLVx/fX5JGNFTap754XD9Mk5TcrGFn/nLp7pRfA=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAdgjLbTd5fpCAETd+gP/3m0du1zRcF0GEYxh7U9ycA=,pvoZwNZlVKqDZ3LXoY53qqjtlZt1HTIk59OdQdzacL0=
AAdgjLbTd5fpCAETd+gP/3m0du1zRcF0GEYxh7U9ycA=,9BGkdZ579ArJDOo1lrVLWdOjPfGRd/QZLt2J1795LVI=
AAdgjLbTd5fpCAETd+gP/3m0du1zRcF0GEYxh7U9ycA=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAY6tjU5Qr984OjL8tysSlb0oDN54HiYAnh+PZ7QDEw=,8VkAWKPy2tT8Ot8F9igKuE1TuBAjsK4PC42d4SkiunQ=
AAY6tjU5Qr984OjL8tysSlb0oDN54HiYAnh+PZ7QDEw=,r3K9QVMb7cKJ9Y70zo5y6cbRKwjbA78puKENAhmjaPw=
AAY6tjU5Qr984OjL8tysSlb0oDN54HiYAnh+PZ7QDEw=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAlxDNYJWOXKFfVssqZaivDcesTULanzkNJFlvklkd8=,n1iYOWy8Wkqm+IbBX1GsV0BGSLBVFJ6KLZC+3bgMUQw=
AAlxDNYJWOXKFfVssqZaivDcesTULanzkNJFlvklkd8=,UM3FzazzZntqyvdXAD7N5R7icxXUe11Dvy+eSidVnbY=
AAlxDNYJWOXKFfVssqZaivDcesTULanzkNJFlvklkd8=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAtPrp2+n3UY3ZqplFlFk1AmrjMBradQhe276Dw6eUE=,MbIBxf0IvEp17+cs9YrJlw1kdPoEUyHPXFKbA1Bb/zQ=
AAtPrp2+n3UY3ZqplFlFk1AmrjMBradQhe276Dw6eUE=,O5TxRbiwuZqUx4f4jUC/D7BFVPzSalKt8ZJR5eh9gFo=
AAtPrp2+n3UY3ZqplFlFk1AmrjMBradQhe276Dw6eUE=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AA0QjkaxNK74EWto1vT0YwItfWgzV6Pr9FRzVYfNsT8=,+wby5HD8YfE828PvXlrA4qddS4hHq2ZTtI97tfzuJqw=
AA0QjkaxNK74EWto1vT0YwItfWgzV6Pr9FRzVYfNsT8=,6tpJnqXy+ElIAY110KdYvTxp5p/k0XrqVS2SpRsyTU8=
AA0QjkaxNK74EWto1vT0YwItfWgzV6Pr9FRzVYfNsT8=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAzWf/48RoxCaqInWQHbKmGsHK/8zSAENSMVYYMP7Mc=,tPXX7W0DY1BDNQzAPH13wU9h2QhsXmwLc6DsYWlg/aI=
AAzWf/48RoxCaqInWQHbKmGsHK/8zSAENSMVYYMP7Mc=,vqyVDlzicuWUpcA5ZWhmfvak59UWkrsUjI3zapn/+D8=
AAzWf/48RoxCaqInWQHbKmGsHK/8zSAENSMVYYMP7Mc=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAyCbT1iEbXkH6S5QTds28lsjUq5ht8aftFPRCJkDq0=,A+uRSSIWFJ/3LJMfoNT1s1kCZJsjXdZUOqV6mZDKnlw=
AAyCbT1iEbXkH6S5QTds28lsjUq5ht8aftFPRCJkDq0=,2MOaO6llN2Ii3THR4UFzQ3limZGO3/zKiJoVbiIZJ1Y=
AAyCbT1iEbXkH6S5QTds28lsjUq5ht8aftFPRCJkDq0=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAlyeFiTsm7+Lhm+s4pFvVVC7x0aqbFTkJ89JO1IP5Y=,nZ1XyoXpXWgT372yJJp5KxgAdC8tIPnOKh5xSQDoxFM=
AAlyeFiTsm7+Lhm+s4pFvVVC7x0aqbFTkJ89JO1IP5Y=,2t/tpTq9Fhfz9+euawd0P39Mq80PDJNH2cuXTm8vgdc=
AAlyeFiTsm7+Lhm+s4pFvVVC7x0aqbFTkJ89JO1IP5Y=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAiyRb1R+1kpNkHSPjT6lTpCQm16oMf0w9xhUMeikNI=,6G1ejg/zImTVCJ6Q/A0GHMrtaxqrD11yWIv/zHNJLB0=
AAiyRb1R+1kpNkHSPjT6lTpCQm16oMf0w9xhUMeikNI=,SkSFZTJ3tyQopvlXcrTR3Yrr45TUYF4x2MEgbB86QFs=
AAiyRb1R+1kpNkHSPjT6lTpCQm16oMf0w9xhUMeikNI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAdINYQLbnx+sUOPt5B7+zOe5R3m1tMldw0GVXh7prc=,kkn9FQzFNgktKsWtIcdY0Ca02itlLEH2upQZn/FVY1g=
AAdINYQLbnx+sUOPt5B7+zOe5R3m1tMldw0GVXh7prc=,It1Tj6HVF+ZE1F6MVyJjwiCOKMbj5qPTSmr5L98xmbo=
AAdINYQLbnx+sUOPt5B7+zOe5R3m1tMldw0GVXh7prc=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AA8bqbRLXdBlaSsLNNKga7I6XYdyG+NoC+AU+x117D4=,D5vURyoI1yIiFP1ww8ClHqbstS24uULuitBiq5hgibM=
AA8bqbRLXdBlaSsLNNKga7I6XYdyG+NoC+AU+x117D4=,SAtiVY5FD2wOSoTqFFJmvYDEy2fe4vUkPxERzyoZdV4=
AA8bqbRLXdBlaSsLNNKga7I6XYdyG+NoC+AU+x117D4=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAdWRIydUQmuW655yY4Pdzd58DPAUKfHCyzQlRRFYUI=,hB3jx29WtPHStpQMT/5F0WecV7UeuFqpmEj3jZzC7hM=
AAdWRIydUQmuW655yY4Pdzd58DPAUKfHCyzQlRRFYUI=,DPZi4fKagRu2Ema+34U/RTXlSBIVCRKQaFjoL2cyFQ8=
AAdWRIydUQmuW655yY4Pdzd58DPAUKfHCyzQlRRFYUI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAcjlze7rYd064wKnwZ9CDD4P278Qxrf6aVLMEPpAyg=,0RCFphJabe5IbV4q8r8JgBnzAy4xtJJcIdSj1pykMAE=
AAcjlze7rYd064wKnwZ9CDD4P278Qxrf6aVLMEPpAyg=,lLXh8YdRBEqmAHNjR8UkkHINHVQsPxum8hyjVsoRf5M=
AAcjlze7rYd064wKnwZ9CDD4P278Qxrf6aVLMEPpAyg=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AANpmvWKwuGPjln9k0+oclAGHxn6dokNzDoQeA0EYJU=,M4/qLN4/azYJm5+T6gWWxEHcfDEO+kfV0syDytHfWuM=
AANpmvWKwuGPjln9k0+oclAGHxn6dokNzDoQeA0EYJU=,n4NPoR/DvYquQBDVgNp25GkfRnfBhNhveheC3mK7WmM=
AANpmvWKwuGPjln9k0+oclAGHxn6dokNzDoQeA0EYJU=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAClhuje6D69yzSbgtuD1MCJkhcQACLZfqTxMgxEHIE=,qDiGk674TpMPJRpSSrc19SHDj1kdnzJyCBdRAnGlBB8=
AAClhuje6D69yzSbgtuD1MCJkhcQACLZfqTxMgxEHIE=,ztY4LQoZ1uJblDz0f1iUz6tAs5HKC6RPbni/oI9kaRs=
AAClhuje6D69yzSbgtuD1MCJkhcQACLZfqTxMgxEHIE=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AA80/+/XU2gxsK/nUitBFI4odxWPXmIoac3TdgFRq3w=,8/HwxIkAhZs6JYaYa1SkW1VKlgYAlD+B2ESjkgCq8j8=
AA80/+/XU2gxsK/nUitBFI4odxWPXmIoac3TdgFRq3w=,5tYEjyxWgc0S066nBPB+Nx402i+hUaA6FBe7B0aTJo4=
AA80/+/XU2gxsK/nUitBFI4odxWPXmIoac3TdgFRq3w=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAhZ4d4voixpwuvijhS2ScpZ0yGvL79Wkb6PEdxns80=,CwKWTvbvs//JYC4/ezkN3WTIcaD0Lg9aTQ7SxoGy4QE=
AAhZ4d4voixpwuvijhS2ScpZ0yGvL79Wkb6PEdxns80=,t5JupF2j8PKZWU0IsjtnMXr/mnKbuOdlpt3jF7x5nIE=
AAhZ4d4voixpwuvijhS2ScpZ0yGvL79Wkb6PEdxns80=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAKvyh2UvhLZfpBjGDDto/xoyE5NgF17gdV8G7IhsoU=,7+7En/hR2x6hz20ioBukQ+auFUStHPJsC4BuUlGjQms=
AAKvyh2UvhLZfpBjGDDto/xoyE5NgF17gdV8G7IhsoU=,pOnPrdyPl7PF3NUXNqtEq5FKclwV+yS1ThUE/HpZG8U=
AAKvyh2UvhLZfpBjGDDto/xoyE5NgF17gdV8G7IhsoU=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAKVeC7dgDKOSmUDBdqpVWOZx/EPR9DG4HEoLbv6baI=,+pn4UEEvwmfbqwYolex/t3vztJNL2SmokM7SOtWjsIc=
AAKVeC7dgDKOSmUDBdqpVWOZx/EPR9DG4HEoLbv6baI=,zX+o4QbZ49AKSHDPj9K18Jc/I9N37T9SlmFDbSz0ZN8=
AAKVeC7dgDKOSmUDBdqpVWOZx/EPR9DG4HEoLbv6baI=,1zIiDB5Kk+jjOzZaepYdjV7vBtlDcjNkxRYnr7hp+UM=
AAy9f/+uaZhiEncflFsaK97+6f9HOBQIgDGvaYIOhxg=,1/GyKcn0JTABSwkp1S1XlGykd+LXBhPxK/BFn1IHBVA=
